id,text,label,language,original
648993731169939456,一名妇女因将摩丝与建筑泡沫混淆而住院：URL,unverified,Chinese,woman in hospital after confusing hair mousse with builder's foam: URL
742114513726623744,#ऑरलैंडो शूटिंग के बारे में @realdonaldtrump का एक ट्वीट: URL URL,unverified,Hindi,a tweet from @realdonaldtrump about the #orlando shooting: URL URL
716424773216022530,ऐसा लगता है @berniesanders ने नेवादा वापस जीत लिया है! @clarkcountynv डेम्स को @sensanders के विरुद्ध धांधली न करने दें! #feelthebern यूआरएल,unverified,Hindi,it seems @berniesanders has won back nevada! don't let @clarkcountynv dems rig it against @sensanders! #feelthebern URL
743126914794037248,लोग ऑरलैंडो में हुए नरसंहार के लिए एनआरए को जिम्मेदार ठहराते हैं। न्यूज़फ्लैश: ऑरलैंडो शूटर एनआरए सदस्य नहीं था... लेकिन वह एक पंजीकृत डेमोक्रेट था।,unverified,Hindi,people blame the massacre in orlando on the nra. newsflash: the orlando shooter wasn't a nra member... but he was a registered democrat.
544350567183556608,我们可以看到人们从瑞士莲咖啡馆附近的防火门出来，迎接等待的警察。 2-3人。很难看到。 #悉尼围城,TRUE,Chinese,we can see people coming out a firedoor near the lindt cafe to waiting police. 2-3 people. hard to see. #sydneysiege
618804516578680832,परिवार: गवर्नर के रूप में @श्वार्ज़नेगर के अंतिम कार्य ने मृत बेटे से न्याय चुरा लिया। यूआरएल यूआरएल,FALSE,Hindi,family: @schwarzenegger's last act as governor stole justice from dead son. URL URL
649985459389661184,一名公开同性恋身份的男子表示，他和他的伴侣在金·戴维斯 (Kim Davis) 与教皇方济各会面的前一天会面了 URL,TRUE,Chinese,an openly gay man said that he and his partner met with pope francis a day before kim davis did URL
525049639016615937,यह वह सैनिक है जो आज #ओटावा युद्ध स्मारक पर शहीद हो गया। उसका नाम सीपीएल है. नाथन सिरिलो. #चीर #ओटावास्ट्रांग यूआरएल,TRUE,Hindi,this is the soldier who died today at the #ottawa war memorial. his name is cpl. nathan cirillo. #rip #ottawastrong URL
628604055644934144,Whole Foods 出售芦笋水是末日临近的标志 URL URL,TRUE,Chinese,whole foods' selling asparagus water is a sign the end times are near URL URL
674244561519161344,"you're increasingly compared to hitler. does that bother you? trump: ""no."" URL",FALSE,English,"you're increasingly compared to hitler. does that bother you? trump: ""no."" URL"
692758050378256388,60 年前的今天，埃尔维斯·普雷斯利 (Elvis Presley) 首次在电视上亮相。在管 URL URL 上回顾他的历史,non-rumor,Chinese,elvis presley made his tv debut 60 years ago today. look back at his history on the tube URL URL
525060425184858112,"the canadian soldier killed in today's ottawa shooting is cpl. nathan cirillo, a family source told cnn. live blog: URL",TRUE,English,"the canadian soldier killed in today's ottawa shooting is cpl. nathan cirillo, a family source told cnn. live blog: URL"
692820029159653377,向大卫·鲍伊求助：“他一直是我的路标” URL URL,non-rumor,Chinese,"beck on david bowie: ""he’s always been a guidepost for me"" URL URL"
626516248206135296,这就是中国人在发生可怕事故后乘坐自动扶梯的方式 URL URL,FALSE,Chinese,this is how people in china are riding escalators after a horrific accident URL URL
544269749405097984,breaking: live coverage of hostage situation unfolding in sydney's martin place URL URL,TRUE,English,breaking: live coverage of hostage situation unfolding in sydney's martin place URL URL
767092161716350980,"ओलंपिक: अमेरिकी महिलाओं ने लगातार छठे ओलंपिक में बास्केटबॉल का स्वर्ण पदक जीता, फाइनल में स्पेन को हराया। यूआरएल यूआरएल",non-rumor,Hindi,"olympics: us women win basketball gold for 6th consecutive olympics, routing spain in final. URL URL"
544517264054423552,#ब्रेकिंग: पुलिस ने पुष्टि की है कि #सिडनी की घेराबंदी ख़त्म हो गई है। #9न्यूज़,TRUE,Hindi,#breaking: police have confirmed that the #sydneysiege is over. #9news
692691444046372865,"zika virus ""spreading explosively"" around the americas, who director-general says. URL",non-rumor,English,"zika virus ""spreading explosively"" around the americas, who director-general says. URL"
701975210044497921,"अध्ययन ने निष्कर्ष निकाला कि क्लिंटन शिविर के पास इस दावे का समर्थन करने के लिए ""कोई सांख्यिकीय आधार नहीं"" है कि उसने एनवी में लैटिनो वोट जीता है। यूआरएल",unverified,Hindi,study concluded that the clinton camp has “no statistical basis” to back claims that it won latino vote in nv. URL
767129248045948929,"‘i can’t do this anymore,’ think 320 million americans quietly going about day URL URL",non-rumor,English,"‘i can’t do this anymore,’ think 320 million americans quietly going about day URL URL"
666190716448587776,"चेतावनी: सीरियाई शरणार्थी न्यूऑर्लियन आ गए हैं और वे यहां हैं, 2 रुकें, आपकी धनराशि एकतरफ़ा टिकटों में अच्छी तरह से निवेश की जा रही है, यूआरएल",FALSE,Hindi,warning syrian refugees hv arrived in neworlean &they r here 2stay ur funds r being well invested in one-way tickets URL
676955015265837056,杰布·布什：“唐纳德，你不可能通过侮辱来获得总统宝座。”观众欢呼#nprdebate,non-rumor,Chinese,"jeb bush: ""donald, you're not going to be able to insult your way to the presidency."" cheer from the audience #nprdebate"
714560810266132480,"उनके शीर्ष रणनीतिकार से दलबदलू बने मतदाताओं को पत्र - मुझे नहीं पता कि यह वास्तविक है या नहीं, लेकिन यह विश्वसनीय है। यूआरएल",unverified,Hindi,"letter to trump voters from his top strategist-turned-defector - i don’t know if this is real, but it’s believable. URL"
652783670370115585,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",FALSE,English,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
