,id,text,label,language
1455,674244561519161344,"you're increasingly compared to hitler. does that bother you? trump: ""no."" URL",false,English
1456,692758050378256388,elvis presley made his tv debut 60 years ago today. look back at his history on the tube URL URL,non-rumor,Chinese
1457,525060425184858112,"the canadian soldier killed in today's ottawa shooting is cpl. nathan cirillo, a family source told cnn. live blog: URL",true,English
1458,692820029159653377,"beck on david bowie: ""he’s always been a guidepost for me"" URL URL",non-rumor,Chinese
1459,626516248206135296,this is how people in china are riding escalators after a horrific accident URL URL,false,Chinese
1460,544269749405097984,breaking: live coverage of hostage situation unfolding in sydney's martin place URL URL,true,English
1461,767092161716350980,"olympics: us women win basketball gold for 6th consecutive olympics, routing spain in final. URL URL",non-rumor,Hindi
1462,544517264054423552,#breaking: police have confirmed that the #sydneysiege is over. #9news,true,Hindi
1463,692691444046372865,"zika virus ""spreading explosively"" around the americas, who director-general says. URL",non-rumor,English
1464,701975210044497921,study concluded that the clinton camp has “no statistical basis” to back claims that it won latino vote in nv. URL,unverified,Hindi
1465,767129248045948929,"‘i can’t do this anymore,’ think 320 million americans quietly going about day URL URL",non-rumor,English
1466,666190716448587776,warning syrian refugees hv arrived in neworlean &they r here 2stay ur funds r being well invested in one-way tickets URL,false,Hindi
1467,676955015265837056,"jeb bush: ""donald, you're not going to be able to insult your way to the presidency."" cheer from the audience #nprdebate",non-rumor,Chinese
1468,714560810266132480,"letter to trump voters from his top strategist-turned-defector - i don’t know if this is real, but it’s believable. URL",unverified,Hindi
1469,652783670370115585,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,English
1470,767861179951648768,.@realdonaldtrump slams @hillaryclinton: “the job of an elected official is to serve the citizens of the u.s.” URL,non-rumor,English
1471,614618682543616000,white house shines rainbow-colored lights in honor of #scotus gay marriage decision #lovewins URL URL,true,Hindi
1472,716451800581279744,"it's official, @berniesanders actually won nevada today. came down to 2 factors. 1. enthusiasm 2. organization URL",unverified,Hindi
1473,665364878287224834,"ironic timing – today first load of 10,000 syrian “refugees” has arrived in new orleans –… URL URL",false,Chinese
1474,663925546812837888,"solo cups have been red for decades. if starbucks was taking a shot at christmas, solo shot first.",false,English
1475,755548076438196225,"colombus, ohio police officer served sandwich with shards of glass. URL",unverified,Hindi
1476,727982226290442240,surprise! => @target stock drops since #transgender bathroom policy URL URL,unverified,Chinese
1477,692890520960397312,"the terps do it again! no. 8 maryland knocks off no. 3 iowa 74-68, has beaten 5 of its last 7 top-5 opponents. URL",non-rumor,Hindi
1478,692845716826300418,"today, the @deptofdefense took steps to expand paid leave for military moms and dads → URL URL",non-rumor,Hindi
1479,649889459836710912,"breaking news: pope francis’ encounter with kim davis wasn’t an endorsement of her views, the vatican says. URL",true,English
1480,733242244522725376,"🎯 #target backlash over transgender bathroom policy hits ""boiling♨️point""❗️ URL #boycotttarget URL",unverified,English
1481,692014905239666688,danish lawmakers approve bill allowing seizure of asylum seekers' valuables to help cover expenses. URL,non-rumor,Hindi
1482,693528374996652032,".@realbencarson: ""what good does it do a man to gain the whole world & to lose his soul?"" URL",non-rumor,Hindi
1483,693648675772436480,kate winslet congratulating leonardo dicaprio after his #sagawards win is everything 💕 URL URL,non-rumor,Hindi
1484,714503380476026880,open letter to trump voters from his top strategist-turned-defector - amazing first person account URL via @xojanedotcom,unverified,English
1485,714531423273746432,an open letter to @realdonaldtrump from his top strategist-turned-defector: URL URL,unverified,English
1486,693857080193761285,nasa's curiosity rover sends back a selfie from a sand dune in mars: URL URL,non-rumor,Hindi
1487,656870311057575936,the 5 most accurate predictions from the decade-jumping adventures in #backtothefuture: URL URL,false,Hindi
1488,767807335691653120,"these louisiana politicians are demanding flood aid, but voted against sandy relief URL URL",non-rumor,English
1489,707310135291416576,"obama to skip nancy reagan's funeral, as he did scalia's. this time, he'll be attending sxsw: URL",unverified,Chinese
1490,693466724822323200,audio recordings reveal cpr started 11 minutes after staff found gynnya mcmillen URL URL,non-rumor,Hindi
1491,674080899055546368,a vote for donald trump is a vote for adolf hitler.,false,Chinese
1492,688428083540553728,remembering the talented singer aaliyah on what would have been her 37th birthday: URL URL,non-rumor,English
1493,636925368927064064,actor james earl jones is not dead: URL URL,false,Chinese
1494,767803368081358848,"fbi uncovers nearly 15,000 more emails and materials sent to or from hillary clinton. URL URL",non-rumor,Chinese
1495,675490515748425728,america's first muslim female judge; carolyn walker-diallo. URL,true,Chinese
1496,681824512120324096,"when she heard about south korean ""comfort women,"" @yunghi photographed some survivors URL URL",non-rumor,English
1497,693265096278163456,german shepherd with a rare spinal condition looking for a forever home. URL URL,non-rumor,English
1498,553589051044151296,several hostages freed at jewish supermarket in paris. photo thomas samson #afp URL,true,Chinese
1499,727116900983934976,. @target stock plunges in early days of @americanfamassc boycott. URL,unverified,English
1500,524935485370929152,shooting in canadian parliament comes day after isis-inspired radical drove in2 canadian soldier. also reports of shooting at war memorial/1,true,Hindi
1501,693771953648373760,"in china, 77% of jobs are threatened by automation URL URL",non-rumor,English
1502,688021039322894336,"kosovo war crimes court to be set up in the hague, dutch government says URL",non-rumor,Hindi
1503,544282005941530624,hostages in sydney cafe made to hold up islamic flags URL,true,Hindi
1504,524952883343925249,watch video showing gunfire inside canada's parliament in ottawa URL URL,true,Hindi
1505,693071538896162816,orphanage saved by bikini car wash URL URL,non-rumor,Hindi
1506,656848877463560192,i’m celebrating #backtothefuture day by bemoaning the lack of hoverboards while ignoring the fact that my phone contains all human knowledge,non-rumor,Chinese
1507,634665777400950784,translucent butterfly URL,false,Hindi
1508,524943490887991296,"confirmed | 1 shooter shot dead at parliament hill, but there is more than 1 suspect. #cbcott #ottnews",true,Chinese
1509,524966904885428226,breaking update: canadian soldier injured at parliament hill shooting dies URL #ottawa,true,English
1510,692748411481780224,"man held at disneyland paris carrying ""low-calibre"" guns & copy of koran - police sources URL URL",non-rumor,Chinese
1511,674314254732931072,".@presssec: @realdonaldtrump comment ""disqualifies"" him from presidency URL via @talkopan URL",false,English
1512,742050150307246080,shooter in orlando was: a. muslim b. registered democrat voter c. isis d. homophobic e. ready for hillary URL,unverified,Chinese
1513,594687353937100801,"the kissing islands, greenland. URL",false,Chinese
1514,755475529294352385,ohio police officer hospitalized after eating shards of glass in sandwich from columbus restaurant blackliesmatter URL,unverified,English
1515,692796451987034113,renting vs. owning a home: a side-by-side comparison URL URL,non-rumor,Hindi
1516,707332312724283392,"obama to skip nancy reagan's funeral for music, film festival in austin, tx URL via @waynedupreeshow",unverified,English
1517,690042063958732800,#ausopen: british number one andy murray beats australia's sam groth 6-0 6-4 6-1 scores: URL URL,non-rumor,English
1518,714577521992343552,a trump campaign strategist just quit and wrote this amazing open letter about why: URL,unverified,English
1519,544350712365207552,#breaking reports two customers and an employee have escaped the #sydneysiege URL,true,Chinese
1520,693606934050684928,looking at eddie redmayne looking at alicia vikander is making us all kinds of emotional. #sagawards URL,non-rumor,Hindi
1521,656834590779289600,10 'back to the future' predictions that came true URL URL,false,English
1522,701872343736520704,new analysis from @wcvi: sanders won the latino vote in nevada. URL,unverified,English
1523,725983128444129280,starve the beasts destroying our #civilsociety #target stock ➡️ sinks $1.5 billion URL URL,unverified,English
1524,631388553801564160,did a real life 'fallen angel' just fall from the sky in london? URL,false,Hindi
1525,673696115305406466,72 dhs employees on terrorist watch list URL,false,Chinese
